Date	Transfection.Type	Cell.Label	Temperature	Std	IntDen	cellID
200124	GFP-V60	G	41.2	3702.25683	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	41.4	3434.93308	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	41.6	3748.67376	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	41.8	3736.03344	575534.1372	200124.GFP-V60.G
200124	GFP-V60	G	42	3940.99097	575534.1372	200124.GFP-V60.G
200124	GFP-V60	H	22.3	502.0296	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	22.5	512.85097	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	22.8	520.23352	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	23.1	520.80353	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	23.4	508.47364	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	23.6	510.02451	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	23.9	515.06174	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	24.1	513.07689	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	24.4	500.46717	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	24.6	503.29482	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	24.9	501.79198	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	25.1	501.6852	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	25.3	513.01939	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	25.6	503.15273	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	25.8	501.45105	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	26.1	505.70958	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	26.3	501.69999	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	26.5	500.70453	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	26.8	505.27678	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	27.1	504.97532	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	27.4	516.96707	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	27.7	510.244	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	28.1	494.18835	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	28.4	478.67146	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	28.7	492.91182	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	29.1	498.09397	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	29.5	497.61656	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	29.9	493.75654	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	30.3	505.42878	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	30.7	513.89112	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	31.1	516.97856	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	31.5	507.49429	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	31.9	498.14345	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	32.3	500.73833	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	32.7	491.72833	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	33.1	473.74069	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	33.5	461.38968	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	33.8	476.96451	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	34.2	484.04977	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	34.5	490.41448	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	34.8	490.50027	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	35.2	458.74114	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	35.5	456.34221	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	35.8	488.30202	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	36.1	484.74439	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	36.3	480.8823	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	36.6	484.30651	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	36.8	513.28775	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37	492.32154	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37.2	506.36815	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37.4	491.54031	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37.5	501.60088	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37.7	481.39793	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	37.8	476.88092	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	38	504.61639	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	38.2	532.35852	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	38.4	547.97429	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	38.6	563.27147	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	38.8	567.0723	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39	583.01334	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39.2	596.06247	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39.3	651.82219	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39.4	668.68772	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39.6	728.86235	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	39.8	770.16202	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40	826.59365	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40.2	813.78043	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40.4	839.97366	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40.6	854.39607	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40.8	871.0347	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	40.9	868.22639	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	41.1	953.41004	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	41.2	944.35768	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	41.4	975.46722	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	41.6	932.7593	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	41.8	991.69466	176634.3287	200124.GFP-V60.H
200124	GFP-V60	H	42	953.23444	176634.3287	200124.GFP-V60.H
200124	GFP-V60	I	22.3	545.36847	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	22.5	531.44494	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	22.8	561.89607	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	23.1	561.95806	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	23.4	565.5267	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	23.6	567.34196	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	23.9	568.50399	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	24.1	566.16664	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	24.4	568.70837	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	24.6	573.89412	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	24.9	583.36796	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	25.1	584.767	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	25.3	591.293	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	25.6	589.09854	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	25.8	594.69565	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	26.1	598.85341	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	26.3	595.90504	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	26.5	598.57999	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	26.8	601.05398	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	27.1	600.37398	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	27.4	605.48978	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	27.7	604.61893	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	28.1	606.19745	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	28.4	609.7012	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	28.7	610.53317	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	29.1	614.25656	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	29.5	618.10979	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	29.9	617.56917	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	30.3	614.38435	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	30.7	620.00042	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	31.1	619.64879	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	31.5	617.77512	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	31.9	615.93631	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	32.3	621.89134	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	32.7	625.78427	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	33.1	627.51704	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	33.5	625.37563	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	33.8	621.93602	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	34.2	623.98519	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	34.5	627.31886	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	34.8	627.4539	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	35.2	623.59297	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	35.5	626.59643	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	35.8	629.04884	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	36.1	639.0596	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	36.3	642.68409	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	36.6	646.43048	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	36.8	644.28335	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37	633.98257	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37.2	634.31185	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37.4	631.11571	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37.5	635.59538	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37.7	634.75977	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	37.8	636.79954	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	38	629.14354	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	38.2	628.86978	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	38.4	621.38407	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	38.6	619.36831	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	38.8	505.00281	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39	532.35607	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39.2	554.16305	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39.3	691.36243	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39.4	812.80862	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39.6	778.81603	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	39.8	933.05582	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40	1016.88426	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40.2	990.37007	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40.4	901.91197	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40.6	949.57502	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40.8	1048.39344	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	40.9	1079.29528	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	41.1	1091.30621	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	41.2	1234.53848	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	41.4	1436.43813	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	41.6	1071.63655	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	41.8	1410.52324	240941.7738	200124.GFP-V60.I
200124	GFP-V60	I	42	1616.73989	240941.7738	200124.GFP-V60.I
200124	GFP-V60	J	22.3	864.74741	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	22.5	851.74457	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	22.8	863.35525	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	23.1	886.81175	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	23.4	865.97039	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	23.6	868.48666	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	23.9	869.6729	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	24.1	877.72401	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	24.4	888.1874	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	24.6	894.29766	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	24.9	885.95913	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	25.1	882.48022	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	25.3	902.6814	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	25.6	906.57213	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	25.8	924.04438	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	26.1	937.92684	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	26.3	910.68759	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	26.5	908.54816	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	26.8	911.23341	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	27.1	903.00669	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	27.4	919.00871	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	27.7	896.25431	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	28.1	913.58584	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	28.4	918.63445	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	28.7	906.17139	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	29.1	915.53854	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	29.5	912.98837	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	29.9	921.17594	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	30.3	907.17881	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	30.7	908.22376	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	31.1	905.01362	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	31.5	913.30985	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	31.9	924.45926	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	32.3	916.27624	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	32.7	914.7881	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	33.1	832.74804	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	33.5	807.91816	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	33.8	863.2019	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	34.2	865.04341	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	34.5	873.14898	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	34.8	861.98079	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	35.2	883.94654	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	35.5	860.03791	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	35.8	880.45235	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	36.1	888.40458	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	36.3	926.88576	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	36.6	903.00293	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	36.8	930.89318	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37	981.07968	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37.2	1013.00694	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37.4	974.59789	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37.5	1039.95967	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37.7	1090.12787	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	37.8	1179.84907	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	38	1111.22782	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	38.2	1181.10919	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	38.4	1285.33694	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	38.6	1310.38811	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	38.8	1370.7003	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39	1383.54185	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39.2	1363.01063	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39.3	1284.75525	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39.4	1334.38181	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39.6	1406.32779	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	39.8	1382.77339	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40	1282.44167	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40.2	1541.74536	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40.4	1607.90612	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40.6	1617.47	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40.8	1660.76512	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	40.9	1621.06968	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	41.1	1663.95356	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	41.2	1628.97697	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	41.4	1761.9592	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	41.6	1796.40746	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	41.8	1750.31185	243489.7726	200124.GFP-V60.J
200124	GFP-V60	J	42	1710.67428	243489.7726	200124.GFP-V60.J
200124	GFP-V60	K	22.3	1587.72948	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	22.5	1640.38987	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	22.8	1610.61495	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	23.1	1634.95047	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	23.4	1629.76683	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	23.6	1636.33884	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	23.9	1622.06167	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	24.1	1656.35874	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	24.4	1650.0731	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	24.6	1658.56879	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	24.9	1665.32591	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	25.1	1666.44437	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	25.3	1695.9388	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	25.6	1684.5694	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	25.8	1685.5288	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	26.1	1690.68745	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	26.3	1685.97325	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	26.5	1675.14206	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	26.8	1657.60288	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	27.1	1654.08435	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	27.4	1683.79756	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	27.7	1672.63096	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	28.1	1670.58513	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	28.4	1670.667	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	28.7	1679.91257	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	29.1	1671.71913	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	29.5	1670.14847	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	29.9	1689.57174	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	30.3	1711.75094	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	30.7	1725.12514	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	31.1	1768.98353	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	31.5	1758.64681	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	31.9	1752.29297	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	32.3	1741.00347	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	32.7	1765.80025	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	33.1	1744.3363	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	33.5	1746.33857	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	33.8	1761.26541	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	34.2	1735.02213	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	34.5	1770.78645	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	34.8	1908.88811	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	35.2	2152.12281	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	35.5	2172.1575	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	35.8	2407.26415	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	36.1	2392.67823	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	36.3	2511.26863	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	36.6	2584.18759	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	36.8	2644.54285	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37	2738.92586	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37.2	2871.6617	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37.4	2848.04335	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37.5	2863.24115	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37.7	2835.09575	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	37.8	2885.31794	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	38	3021.2224	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	38.2	3059.43321	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	38.4	3124.3277	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	38.6	3074.94477	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	38.8	3188.52157	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39	3183.67835	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39.2	3171.86708	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39.3	3135.3578	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39.4	3085.28674	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39.6	3161.22506	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	39.8	3211.56294	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40	3140.97324	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40.2	3227.3771	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40.4	3119.27082	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40.6	3201.66093	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40.8	3181.45646	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	40.9	3205.42562	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	41.1	3250.80504	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	41.2	3225.81873	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	41.4	3295.80874	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	41.6	3328.64023	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	41.8	3254.9751	866351.1181	200124.GFP-V60.K
200124	GFP-V60	K	42	3371.81642	866351.1181	200124.GFP-V60.K
200124	GFP-V60	L	22.3	1709.06376	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	22.5	1425.1294	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	22.8	1783.63594	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	23.1	1840.37871	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	23.4	1846.80793	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	23.6	1842.80344	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	23.9	1802.71072	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	24.1	8.61235	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	24.4	1889.53736	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	24.6	1901.01569	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	24.9	1896.2673	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	25.1	1892.70703	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	25.3	1833.77489	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	25.6	1973.39189	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	25.8	1991.49916	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	26.1	1999.59509	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	26.3	2016.60624	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	26.5	1998.68896	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	26.8	2067.80591	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	27.1	2063.20005	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	27.4	2054.05585	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	27.7	2018.22989	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	28.1	2108.67269	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	28.4	2137.00075	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	28.7	2149.93727	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	29.1	2172.70313	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	29.5	2164.25653	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	29.9	2157.56828	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	30.3	2196.21751	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	30.7	2161.42529	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	31.1	2144.1779	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	31.5	2115.05264	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	31.9	2202.50233	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	32.3	2223.0967	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	32.7	2251.85224	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	33.1	2259.12855	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	33.5	2267.92636	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	33.8	2405.18633	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	34.2	2695.07294	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	34.5	2888.42272	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	34.8	3105.71276	791328.8914	200124.GFP-V60.L
200124	GFP-V60	L	35.2	3335.4726	791328.8914	200124.GFP-V60.L
